CNTSTUID,NatCen,PV1MATH,PV1READ,PV1SCIE,Nivel,Modalidad,Sostenimiento,W_FSTUWT
48408658,048400,335.721,333.628,306.559,2,4,1,86.77289
48408665,048400,465.919,579.726,520.057,2,4,1,114.3824
48408670,048400,472.344,543.079,450.357,2,4,1,133.0399
48408672,048400,319.069,419.183,377.608,2,4,1,219.222
48408674,048400,393.908,452.791,427.215,2,4,1,201.1764
48408678,048400,565.74,588.605,566.407,2,4,1,201.0125
48408680,048400,500.989,417.405,463.582,2,4,1,206.2897
48408686,048400,433.15,419.992,392.228,2,4,1,91.96882
48408689,048400,436.558,416.782,430.122,2,4,1,189.8619
48408690,048400,537.056,508.932,520.673,2,4,1,98.53252
48408692,048400,575.68,617.287,576.974,2,4,1,164.844
48408695,048400,434.385,448.155,502.72,2,4,1,51.42737
48408696,048400,424.176,385.403,390.937,2,4,1,91.96882
48408698,048400,384.884,504.869,422.334,2,4,1,91.96882
48408701,048400,544.965,519.56,513.475,2,4,1,164.7714
48408702,048400,212.395,287.75,303.662,2,4,1,85.17015
48408707,048400,506.866,502.358,448.132,2,4,1,114.7044
48408709,048400,396.801,516.812,396.147,2,4,1,194.7205
48408710,048400,326.23,265.042,361.544,2,4,1,323.8158
48408716,048400,563.002,564.521,556.351,2,4,1,181.9977
48408717,048400,342.186,351.366,422.166,2,4,1,75.53341
48408718,048400,434.686,498.899,418.412,2,4,1,133.0399
48408721,048400,506.808,468.093,438.609,2,4,1,615.25
48408726,048400,377.797,427.027,380.8,2,4,1,150.9213
48408728,048400,357.455,432.608,403.881,2,4,1,182.2674
48408730,048400,479.312,484.652,420.424,2,4,1,79.75289
48408732,048400,464.383,406.238,435.204,2,4,1,198.3185
48408738,048400,504.653,384.28,426.13,2,4,1,211.4802
48408739,048400,411.172,489.55,457.088,2,4,1,256.2309
48408751,048400,587.996,569.018,542.975,2,4,1,135.0113
48408754,048400,457.169,457.121,488.11,2,4,1,161.6747
48408759,048400,540.406,468.132,530.05,2,4,1,84.0382
48408767,048400,419.447,468.56,467.654,2,4,1,167.8879
48408772,048400,377.114,360.437,388.105,2,4,1,184.5628
48408780,048400,453.62,426.565,434.874,2,4,1,114.7044
48408781,048400,411.844,327.547,361.362,2,4,1,159.248
48408784,048400,435.718,450.715,447.127,2,4,1,183.4671
48408786,048400,388.913,405.206,351.344,2,4,1,133.0399
48408790,048400,288.714,361.822,329.789,2,4,1,194.7205
48408793,048400,371.037,344.465,378.49,2,4,1,194.4186
48408795,048400,411.452,481.842,412.225,2,4,1,163.9093
48408798,048400,511.051,540.791,517.633,2,4,1,175.8322
48408799,048400,434.332,491.67,487.359,2,4,1,168.0668
48408800,048400,320.329,384.681,407.843,2,4,1,145.9705
48408814,048400,437.61,465.097,425.303,2,4,1,199.9203
48408816,048400,456.257,544.564,453.805,2,4,1,201.0125
48408817,048400,356.405,436.888,449.873,2,4,1,91.96882
48408824,048400,476.194,478.257,418.909,2,4,1,234.4284
48408833,048400,484.945,510.864,553.969,2,4,1,135.0113
48408835,048400,414.514,406.519,401.265,2,4,1,323.8158
48408836,048400,449.655,442.825,424.192,2,4,1,85.17015
48408844,048400,283.578,352.503,371.076,2,4,1,107.6589
48408847,048400,393.877,393.596,368.186,2,4,1,126.8469
48408860,048400,420.144,405.843,390.074,2,4,1,121.4604
48408862,048400,461.959,399.834,400.897,2,4,1,200.4942
48408863,048400,293.458,330.856,350.95,2,4,1,307.625
48408865,048400,421.976,459.054,457.184,2,4,1,197.1155
48408866,048400,503.752,504.565,552.864,2,4,1,184.9588
48408870,048400,442.143,406.733,402.437,2,4,1,51.42737
48408871,048400,406.036,485.343,444.68,2,4,1,145.9705
48408872,048400,414.567,401.41,454.405,2,4,1,145.9705
48408876,048400,514.912,527.565,522.011,2,4,1,112.5177
48408887,048400,525.885,554.679,529.562,2,4,1,104.7357
48408888,048400,448.208,511.418,445.532,2,4,1,254.0329
48408891,048400,387.294,424.356,418.298,2,4,1,135.5083
48408893,048400,507.564,493.845,496.297,2,4,1,164.7714
48408900,048400,455.356,517.867,515.254,2,4,1,40.91307
48408903,048400,458.531,450.371,463.739,2,4,1,152.0765
48408908,048400,384.525,336.957,316.222,2,4,1,206.2897
48408919,048400,605.301,592.906,608.762,2,4,1,161.6747
48408921,048400,447.573,402.347,387.8,2,4,1,126.8469
48408922,048400,469.709,462.097,446.984,2,4,1,213.7499
48408924,048400,430.242,459.379,443.354,2,4,1,213.7499
48408925,048400,405.238,373.261,421.883,2,4,1,145.9705
48408926,048400,395.195,383.054,411.434,2,4,1,107.6589
48408927,048400,326.175,372.12,349.029,2,4,1,86.77289
48408933,048400,350.568,410.59,358.523,2,4,1,95.69289
48408942,048400,352.83,418.159,398.931,2,4,1,199.9203
48408944,048400,301.173,244.29,300.176,2,4,1,187.9046
48408948,048400,391.299,386.495,350.022,2,4,1,323.0063
48408950,048400,358.607,421.45,353.852,2,4,1,147.1607
48408958,048400,533.294,550.013,493.555,2,4,1,164.7714
48408961,048400,387.28,433.865,413.883,2,4,1,49.08976
48408965,048400,514.094,486.348,471.101,2,4,1,164.844
48408966,048400,452.341,455.704,424.103,2,4,1,147.1607
48408967,048400,392.984,453.265,396.13,2,4,1,138.9688
48408977,048400,319.929,340.386,330.912,2,4,1,219.222
48408979,048400,465.776,433.721,470.477,2,4,1,161.6747
48408987,048400,276.512,176.459,262.173,2,4,1,229.4898
48408988,048400,459.264,508.999,423.172,2,4,1,167.9617
48408992,048400,443.643,440.808,463.52,2,4,1,122.3514
48408996,048400,455.65,358.54,403.804,2,4,1,213.5915
48409000,048400,266.612,301.216,327.554,2,4,1,199.0019
48409007,048400,341.342,366.258,350.219,2,4,1,211.4802
48409009,048400,431.473,462.572,439.146,2,4,1,197.1155
48409015,048400,374.585,454.655,436.082,2,4,1,40.91307
48409022,048400,294.555,305.032,295.366,2,4,1,199.0019
48409028,048400,499.373,474.078,497.34,2,4,1,191.9166
48409030,048400,285.6,333.375,392.927,2,4,1,147.1607
48409036,048400,393.574,352.119,385.167,2,4,1,164.2023
48409047,048400,399.038,394.33,397.35,2,4,1,135.0113
48409051,048400,360.919,336.906,382.328,2,4,1,211.4802
48409055,048400,523.739,508.5,481.304,2,4,1,184.9588
48409057,048400,488.07,553.062,493.814,2,4,1,75.53341
48409060,048400,441.466,468.987,452.657,2,4,1,179.6508
48409066,048400,354.806,327.945,331.937,2,4,1,219.222
48409075,048400,397.564,456.885,436.762,2,4,1,182.2674
48409082,048400,494.986,447.253,446.501,2,4,1,194.7205
48409084,048400,322.585,340.686,358.681,2,4,1,159.248
48409085,048400,461.096,411.898,499.375,2,4,1,167.5134
48409110,048400,496.698,502.758,430.979,2,4,1,175.8322
48409113,048400,510.589,540.245,511.649,2,4,1,254.0329
48409115,048400,429.146,409.204,423.489,2,4,1,167.9617
48409129,048400,487.904,399.31,474.131,2,4,1,161.2999
48409133,048400,453.122,513.437,514.054,2,4,1,256.2309
48409139,048400,538.337,520.429,521.58,2,4,1,164.7714
48409140,048400,349.438,385.711,337.306,2,4,1,199.8666
48409146,048400,290.687,274.789,329.148,2,4,1,126.8469
48409150,048400,560.426,507.441,517.73,2,4,1,176.9683
48409151,048400,546.205,516.737,590.111,2,4,1,122.3514
48409154,048400,372.84,440.57,448.856,2,4,1,323.0063
48409156,048400,496.137,460.505,466.58,2,4,1,34.71335
48409169,048400,396.992,416.301,378.431,2,4,1,200.4942
48409174,048400,496.112,465.019,459.48,2,4,1,307.625
48409176,048400,594.879,529.574,551.724,2,4,1,98.53252
48409182,048400,463.644,431.001,447.666,2,4,1,114.7044
48409191,048400,399.084,451.29,423.495,2,4,1,323.0063
48409192,048400,398.107,386.627,392.621,2,4,1,51.42737
48409212,048400,407.576,406.794,386.293,2,4,1,234.4284
48409217,048400,339.396,362.477,339.851,2,4,1,145.9705
48409220,048400,437.113,483.796,488.187,2,4,1,112.5177
48409227,048400,437.714,495.117,500.195,2,4,1,145.9705
48409231,048400,529.579,554.45,513.105,2,4,1,75.53341
48409234,048400,424.743,421.045,412.979,2,4,1,173.2225
48409236,048400,271.527,370.709,374.208,2,4,1,197.4895
48409237,048400,444.388,454.226,436.749,2,4,1,323.8158
48409244,048400,424.99,494.817,456.535,2,4,1,161.2999
48409246,048400,440.872,493.183,458.755,2,4,1,161.2999
48409251,048400,502.204,502.98,522.149,2,4,1,143.0677
48409256,048400,400.728,410.193,392.893,2,4,1,307.625
48409270,048400,501.731,495.249,494.088,2,4,1,211.4802
48409279,048400,359.183,389.198,356.673,2,4,1,201.0125
48409282,048400,417.811,481.334,414.66,2,4,1,86.77289
48409287,048400,367.987,346.303,379.443,2,4,1,307.625
48409288,048400,334.695,249.356,320.652,2,4,1,179.6508
48409289,048400,356.059,348.189,371.059,2,4,1,129.9171
48409296,048400,261.472,387.842,318.858,2,4,1,194.7205
48409301,048400,352.165,342.988,323.872,2,4,1,147.1607
48409304,048400,451.512,481.579,414.48,2,4,1,183.4671
48409312,048400,405.284,488.504,434.009,2,4,1,112.2361
48409313,048400,435.668,421.274,412.962,2,4,1,190.9468
48409325,048400,340.891,362.584,348.028,2,4,1,189.8619
48409331,048400,357.837,361.935,385.953,2,4,1,323.0063
48409334,048400,364.471,402.512,364.222,2,4,1,188.818
48409337,048400,402.05,453.361,491.523,2,4,1,98.53252
48409339,048400,468.076,495.061,451.169,2,4,1,182.2674
48409340,048400,503.631,470.882,438.489,2,4,1,194.7205
48409342,048400,416.924,552.389,512.763,2,4,1,114.3824
48409348,048400,428.115,488.518,453.335,2,4,1,254.0329
48409354,048400,362.87,345.129,342.409,2,4,1,145.9705
48409358,048400,485.993,518.413,464.673,2,4,1,86.77289
48409363,048400,334.908,273.33,336.902,2,4,1,183.1796
48409366,048400,394.39,387.137,399.555,2,4,1,79.75289
48409368,048400,323.575,232.023,359.674,2,4,1,75.53341
48409372,048400,452.748,432.933,452.056,2,4,1,183.4671
48409374,048400,408.942,422.234,403.137,2,4,1,173.2225
48409376,048400,462.921,490.383,467.794,2,4,1,112.5177
48409383,048400,478.18,531.868,490.695,2,4,1,33.91455
48409397,048400,468.02,433.016,462.431,2,4,1,75.53341
48409399,048400,335.442,381.421,413.968,2,4,1,166.1065
48409408,048400,521.666,467.526,447.969,2,4,1,79.75289
48409409,048400,431.704,410.474,456.892,2,4,1,220.1631
48409410,048400,365.298,313.713,360.537,2,4,1,182.2674
48409413,048400,423.88,466.14,417.799,2,4,1,104.7357
48409415,048400,524.39,510.488,559.376,2,4,1,256.2309
48409417,048400,454.85,431.731,407.842,2,4,1,152.0765
48409427,048400,339.571,405.862,401.06,2,4,1,211.4802
48409430,048400,535.897,588.325,539.506,2,4,1,135.0113
48409437,048400,351.441,438.583,399.985,2,4,1,104.7357
48409439,048400,480.78,543.213,451.525,2,4,1,199.8666
48409447,048400,410.06,453.623,426.916,2,4,1,143.0677
48409451,048400,423.423,531.563,472.717,2,4,1,98.53252
48409452,048400,390.797,420.378,406.679,2,4,1,145.9705
48409456,048400,571.571,459.592,559.987,2,4,1,49.08976
48409457,048400,420.679,452.743,405.361,2,4,1,114.3824
48409460,048400,437.97,422.658,391.064,2,4,1,171.786
48409473,048400,326.397,383.185,354.527,2,4,1,184.6625
48409476,048400,429.487,386.523,434.333,2,4,1,49.08976
48409483,048400,385.029,335.55,349.292,2,4,1,234.4284
48409486,048400,368.413,295.56,396.184,2,4,1,167.5134
48409487,048400,415.707,491.343,491.601,2,4,1,147.1607
48409491,048400,463.246,403.652,431.484,2,4,1,219.222
48409496,048400,432.715,487.92,398.808,2,4,1,213.7499
48409501,048400,494.62,518.884,467.908,2,4,1,33.91455
48409504,048400,395.811,447.928,412.711,2,4,1,194.4186
48409506,048400,432.821,442.851,481.219,2,4,1,112.2361
48409507,048400,423.302,444.438,433.788,2,4,1,190.9468
48409514,048400,520.072,528.49,485.671,2,4,1,184.6625
48409515,048400,393.046,434.583,408.582,2,4,1,173.2225
48409516,048400,405.901,413.64,396.448,2,4,1,85.17015
48409518,048400,403.545,427.736,412.775,2,4,1,133.0399
48409530,048400,446.774,406.592,369.391,2,4,1,133.0399
48409531,048400,421.321,433.34,481.03,2,4,1,135.887
48409533,048400,449.522,457.818,412.94,2,4,1,223.9971
48409539,048400,421.725,382.908,411.619,2,4,1,229.4898
48409543,048400,507.894,586.679,498.098,2,4,1,181.9977
48409544,048400,481.166,474.503,522.825,2,4,1,190.9468
48409545,048400,477.051,512.647,506.84,2,4,1,163.9093
48409555,048400,263.57,327.201,315.369,2,4,1,112.2361
48409556,048400,453.185,458.748,463.079,2,4,1,201.1764
48409560,048400,521.314,492.098,484.124,2,4,1,95.69289
48409570,048400,475.458,436.739,416.604,2,4,1,179.6508
48409578,048400,575.182,508.28,613.697,2,4,1,222.6343
48409584,048400,272.362,388.253,335.926,2,4,1,219.222
48409587,048400,403.163,332.474,387.645,2,4,1,182.2674
48409593,048400,426.863,410.134,427.453,2,4,1,167.8879
48409599,048400,363.967,352.169,368.755,2,4,1,82.11535
48409601,048400,377.867,441.895,403.743,2,4,1,112.5177
48409603,048400,390.391,371.269,474.247,2,4,1,138.9688
48409605,048400,421.884,403.426,417.737,2,4,1,86.77289
48409613,048400,497.783,531.63,496.275,2,4,1,75.53341
48409616,048400,468.326,444.731,457.179,2,4,1,188.818
48409620,048400,491.619,483.293,407.103,2,4,1,164.844
48409622,048400,423.624,377.841,441.975,2,4,1,168.3892
48409628,048400,524.307,554.605,550.101,2,4,1,192.9891
48409634,048400,374.941,397.257,390.321,2,4,1,164.2023
48409644,048400,405.829,397.64,414.586,2,4,1,220.1631
48409660,048400,479.012,565.391,527.235,2,4,1,183.6924
48409663,048400,565.994,482.787,498.757,2,4,1,49.08976
48409664,048400,359.122,371.648,380.158,2,4,1,167.5134
48409666,048400,434.07,465.995,455.866,2,4,1,173.2225
48409676,048400,606.994,624.436,631.191,2,4,1,197.1155
48409677,048400,514.504,573.814,533.337,2,4,1,114.3824
48409684,048400,329.354,267.684,336.259,2,4,1,186.6071
48409687,048400,368.43,502.88,462.38,2,4,1,161.2999
48409688,048400,381.572,382.352,386.849,2,4,1,79.75289
48409690,048400,405.188,479.344,465.912,2,4,1,161.2999
48409693,048400,415.737,403.197,408.545,2,4,1,114.3824
48409694,048400,379.237,377.388,354.426,2,4,1,135.5083
48409703,048400,533.639,620.457,515.389,2,4,1,33.91455
48409705,048400,396.862,377.91,387.734,2,4,1,191.9166
48409709,048400,295.268,345.17,356.405,2,4,1,187.9046
48409711,048400,405.055,396.05,408.507,2,4,1,179.6508
48409712,048400,443.28,437.135,416.62,2,4,1,133.0399
48409719,048400,484.487,572.136,514.788,2,4,1,33.91455
48409721,048400,349.731,366.408,311.08,2,4,1,307.625
48409728,048400,430.073,495.838,447.469,2,4,1,135.5083
48409731,048400,444.487,428.691,346.664,2,4,1,189.8619
48409732,048400,538.964,531.459,532.473,2,4,1,197.1155
48409734,048400,386.083,448.756,432.497,2,4,1,147.1607
48409738,048400,390.596,483.076,374.563,2,4,1,162.4588
48409740,048400,307.02,380.651,335.988,2,4,1,150.9213
48409745,048400,322.32,332.296,308.247,2,4,1,186.6071
48409750,048400,361.954,406.519,433.685,2,4,1,183.6924
48409751,048400,309.641,214.068,250.942,2,4,1,223.9971
48409769,048400,479.729,498.686,532.191,2,4,1,150.9213
48409779,048400,379.12,379.944,380.022,2,4,1,122.3514
48409781,048400,384.2,497.486,456.767,2,4,1,112.5177
48409787,048400,392.454,490.219,425.626,2,4,1,138.9688
48409789,048400,537.795,552.452,519.466,2,4,1,92.85741
48409790,048400,455.647,443.396,473.823,2,4,1,79.75289
48409792,048400,432.879,470.252,444.833,2,4,1,112.5177
48409793,048400,566.16,475.107,501.73,2,4,1,112.5177
48409794,048400,410.844,403.971,426.998,2,4,1,184.6625
48409797,048400,346.324,482.191,339.62,2,4,1,179.6508
48409802,048400,448.954,435.396,431.603,2,4,1,167.5134
48409804,048400,353.613,377.372,373.722,2,4,1,102.5728
48409812,048400,388.579,374.454,379.571,2,4,1,112.5177
48409822,048400,429.601,417.789,450.94,2,4,1,82.11535
48409823,048400,274.142,324.953,370.236,2,4,1,145.9705
48409824,048400,507.444,508.017,511.664,2,4,1,164.7714
48409831,048400,345.73,408.435,378.914,2,4,1,104.7357
48409832,048400,323.747,388.897,309.345,2,4,1,75.53341
48409835,048400,403.732,449.689,379.046,2,4,1,179.6508
48409837,048400,438.593,372.392,405.67,2,4,1,190.9468
48409845,048400,375.484,312.537,344.552,2,4,1,121.3318
48409846,048400,389.923,433.74,455.774,2,4,1,112.5177
48409849,048400,249.469,335.097,343.571,2,4,1,162.8198
48409850,048400,472.541,459.973,464.685,2,4,1,163.5737
48409856,048400,518.52,558.393,490.513,2,4,1,152.6907
48409860,048400,369.744,359.21,375.019,2,4,1,220.1631
48409865,048400,581.131,615.478,531.103,2,4,1,164.7714
48409877,048400,457.407,462.447,486.527,2,4,1,168.3892
48409885,048400,479.867,519.087,502.807,2,4,1,102.5728
48409887,048400,260.135,283.139,284.484,2,4,1,167.5134
48409889,048400,415.226,432.979,394.546,2,4,1,199.8666
48409894,048400,541.261,555.132,549.24,2,4,1,167.9617
48409895,048400,450.627,385.845,391.799,2,4,1,182.2674
48409899,048400,514.969,491.495,567.93,2,4,1,201.0125
48409903,048400,448.612,502.762,434.569,2,4,1,155.0743
48409906,048400,544.764,450.518,485.346,2,4,1,143.0677
48409912,048400,549.496,588.521,603.802,2,4,1,182.067
48409917,048400,403.486,448.512,410.848,2,4,1,220.1631
48409918,048400,334.692,350.124,339.474,2,4,1,188.7112
48409920,048400,450.301,418.518,407.604,2,4,1,129.9171
48409933,048400,354.533,435.301,408.52,2,4,1,135.0113
48409936,048400,349.203,327.746,349.674,2,4,1,126.8469
48409938,048400,468.838,478.623,430.943,2,4,1,112.5177
48409940,048400,434.612,492.487,435.791,2,4,1,196.9985
48409943,048400,425.024,476.546,458.962,2,4,1,171.786
48409945,048400,421.73,434.197,426.715,2,4,1,176.9683
48409950,048400,519.603,536.264,516.039,2,4,1,196.9985
48409955,048400,425.121,467.245,503.218,2,4,1,34.71335
48409956,048400,373.418,415.712,375.003,2,4,1,82.11535
48409958,048400,489.219,439.006,426.168,2,4,1,112.5177
48409969,048400,407.871,446.74,473.686,2,4,1,114.3824
48409971,048400,440.383,385.748,431.549,2,4,1,323.8158
48409975,048400,368.542,402.491,450.213,2,4,1,161.2999
48409978,048400,557.985,541.767,501.592,2,4,1,40.91307
48409979,048400,415.16,474.166,444.803,2,4,1,176.9683
48409989,048400,446.352,448.564,476.14,2,4,1,183.6924
48410000,048400,417.771,459.414,467.381,2,4,1,114.3824
48410001,048400,345.889,382.971,381.348,2,4,1,135.5083
48410007,048400,573.409,579.013,532.135,2,4,1,135.0113
48410009,048400,424.819,484.707,495.987,2,4,1,104.7357
48410011,048400,603.574,665.559,646.988,2,4,1,222.6343
48410019,048400,390.49,389.148,417.288,2,4,1,175.8322
48410038,048400,413.111,440.332,400.219,2,4,1,133.0399
48410040,048400,391.735,465.629,420.376,2,4,1,184.5628
48410042,048400,447.017,471.111,480.545,2,4,1,199.0019
48410045,048400,396.05,466.649,393.109,2,4,1,162.4588
48410054,048400,460.92,476.334,526,2,4,1,138.9688
48410055,048400,446.801,387.13,390.003,2,4,1,98.53252
48410061,048400,448.571,470.454,419.042,2,4,1,124.9004
48410062,048400,477.143,489.009,376.693,2,4,1,135.0113
48410067,048400,495.637,451.735,432.642,2,4,1,152.6907
48410068,048400,463.538,393.505,430.275,2,4,1,192.9891
48410069,048400,496.183,519.182,494.351,2,4,1,40.91307
48410070,048400,466.664,396.486,381.057,2,4,1,159.248
48410073,048400,441.176,392.32,449.373,2,4,1,114.7044
48410076,048400,386.61,353.732,379.773,2,4,1,86.77289
48410080,048400,411.751,401.233,419.609,2,4,1,192.9891
48410084,048400,427.322,427.032,387.547,2,4,1,192.9891
48410087,048400,413.262,440.537,480.887,2,4,1,200.4942
48410089,048400,377.223,447.808,402.582,2,4,1,145.9705
48410090,048400,416.382,369.618,423.357,2,4,1,168.3892
48410098,048400,478.574,515.938,503.058,2,4,1,198.3185
48410100,048400,406.02,475.491,455.885,2,4,1,181.1087
48410112,048400,386.157,381.037,375.976,2,4,1,112.2361
48410117,048400,305.975,281.083,240.326,2,4,1,188.7112
48410118,048400,410.576,429.959,439.398,2,4,1,107.6589
48410119,048400,431.143,468.668,445.267,2,4,1,323.8158
48410122,048400,487.599,411.136,432.388,2,4,1,190.9468
48410128,048400,522.387,379.895,427.2,2,4,1,164.7714
48410130,048400,387.355,462.955,432.98,2,4,1,135.0113
